 TIME                                   	SERIAL                                  	
  +1.1975000000000000E+02	  +4.5662989583333336E+04	
  +1.2000000000000000E+02	  +4.5663000000000000E+04	
  +1.2025000000000000E+02	  +4.5663010416666664E+04	
  +1.2050000000000000E+02	  +4.5663020833333336E+04	
  +1.2075000000000000E+02	  +4.5663031250000000E+04	
  +1.2100000000000000E+02	  +4.5663041666666664E+04	
  +1.2125000000000000E+02	  +4.5663052083333336E+04	
  +1.2150000000000000E+02	  +4.5663062500000000E+04	
  +1.2175000000000000E+02	  +4.5663072916666664E+04	
  +1.2200000000000000E+02	  +4.5663083333333336E+04	
  +1.2225000000000000E+02	  +4.5663093750000000E+04	
  +1.2250000000000000E+02	  +4.5663104166666664E+04	
  +1.2275000000000000E+02	  +4.5663114583333336E+04	
  +1.2300000000000000E+02	  +4.5663125000000000E+04	
  +1.2325000000000000E+02	  +4.5663135416666664E+04	
  +1.2350000000000000E+02	  +4.5663145833333336E+04	
  +1.2375000000000000E+02	  +4.5663156250000000E+04	
  +1.2400000000000000E+02	  +4.5663166666666664E+04	
  +1.2425000000000000E+02	  +4.5663177083333336E+04	
  +1.2450000000000000E+02	  +4.5663187500000000E+04	
  +1.2475000000000000E+02	  +4.5663197916666664E+04	
  +1.2500000000000000E+02	  +4.5663208333333336E+04	
  +1.2525000000000000E+02	  +4.5663218750000000E+04	
  +1.2550000000000000E+02	  +4.5663229166666664E+04	
  +1.2575000000000000E+02	  +4.5663239583333336E+04	
  +1.2600000000000000E+02	  +4.5663250000000000E+04	
  +1.2625000000000000E+02	  +4.5663260416666664E+04	
  +1.2650000000000000E+02	  +4.5663270833333336E+04	
  +1.2675000000000000E+02	  +4.5663281250000000E+04	
  +1.2700000000000000E+02	  +4.5663291666666664E+04	
  +1.2725000000000000E+02	  +4.5663302083333336E+04	
  +1.2750000000000000E+02	  +4.5663312500000000E+04	
  +1.2775000000000000E+02	  +4.5663322916666664E+04	
  +1.2800000000000000E+02	  +4.5663333333333336E+04	
  +1.2825000000000000E+02	  +4.5663343750000000E+04	
  +1.2850000000000000E+02	  +4.5663354166666664E+04	
  +1.2875000000000000E+02	  +4.5663364583333336E+04	
  +1.2900000000000000E+02	  +4.5663375000000000E+04	
  +1.2925000000000000E+02	  +4.5663385416666664E+04	
  +1.2950000000000000E+02	  +4.5663395833333336E+04	
  +1.2975000000000000E+02	  +4.5663406250000000E+04	
  +1.3000000000000000E+02	  +4.5663416666666664E+04	
  +1.3025000000000000E+02	  +4.5663427083333336E+04	
  +1.3050000000000000E+02	  +4.5663437500000000E+04	
  +1.3075000000000000E+02	  +4.5663447916666664E+04	
  +1.3100000000000000E+02	  +4.5663458333333336E+04	
  +1.3125000000000000E+02	  +4.5663468750000000E+04	
  +1.3150000000000000E+02	  +4.5663479166666664E+04	
  +1.3175000000000000E+02	  +4.5663489583333336E+04	
  +1.3200000000000000E+02	  +4.5663500000000000E+04	
  +1.3225000000000000E+02	  +4.5663510416666664E+04	
  +1.3250000000000000E+02	  +4.5663520833333336E+04	
  +1.3275000000000000E+02	  +4.5663531250000000E+04	
  +1.3300000000000000E+02	  +4.5663541666666664E+04	
  +1.3325000000000000E+02	  +4.5663552083333336E+04	
  +1.3350000000000000E+02	  +4.5663562500000000E+04	
  +1.3375000000000000E+02	  +4.5663572916666664E+04	
  +1.3400000000000000E+02	  +4.5663583333333336E+04	
  +1.3425000000000000E+02	  +4.5663593750000000E+04	
  +1.3450000000000000E+02	  +4.5663604166666664E+04	
  +1.3475000000000000E+02	  +4.5663614583333336E+04	
  +1.3500000000000000E+02	  +4.5663625000000000E+04	
  +1.3525000000000000E+02	  +4.5663635416666664E+04	
  +1.3550000000000000E+02	  +4.5663645833333336E+04	
  +1.3575000000000000E+02	  +4.5663656250000000E+04	
  +1.3600000000000000E+02	  +4.5663666666666664E+04	
  +1.3625000000000000E+02	  +4.5663677083333336E+04	
  +1.3650000000000000E+02	  +4.5663687500000000E+04	
  +1.3675000000000000E+02	  +4.5663697916666664E+04	
  +1.3700000000000000E+02	  +4.5663708333333336E+04	
  +1.3725000000000000E+02	  +4.5663718750000000E+04	
  +1.3750000000000000E+02	  +4.5663729166666664E+04	
  +1.3775000000000000E+02	  +4.5663739583333336E+04	
  +1.3800000000000000E+02	  +4.5663750000000000E+04	
  +1.3825000000000000E+02	  +4.5663760416666664E+04	
  +1.3850000000000000E+02	  +4.5663770833333336E+04	
  +1.3875000000000000E+02	  +4.5663781250000000E+04	
  +1.3900000000000000E+02	  +4.5663791666666664E+04	
  +1.3925000000000000E+02	  +4.5663802083333336E+04	
  +1.3950000000000000E+02	  +4.5663812500000000E+04	
  +1.3975000000000000E+02	  +4.5663822916666664E+04	
  +1.4000000000000000E+02	  +4.5663833333333336E+04	
  +1.4025000000000000E+02	  +4.5663843750000000E+04	
  +1.4050000000000000E+02	  +4.5663854166666664E+04	
  +1.4075000000000000E+02	  +4.5663864583333336E+04	
  +1.4100000000000000E+02	  +4.5663875000000000E+04	
  +1.4125000000000000E+02	  +4.5663885416666664E+04	
  +1.4150000000000000E+02	  +4.5663895833333336E+04	
  +1.4175000000000000E+02	  +4.5663906250000000E+04	
  +1.4200000000000000E+02	  +4.5663916666666664E+04	
  +1.4225000000000000E+02	  +4.5663927083333336E+04	
  +1.4250000000000000E+02	  +4.5663937500000000E+04	
  +1.4275000000000000E+02	  +4.5663947916666664E+04	
  +1.4300000000000000E+02	  +4.5663958333333336E+04	
  +1.4325000000000000E+02	  +4.5663968750000000E+04	
  +1.4350000000000000E+02	  +4.5663979166666664E+04	
  +1.4375000000000000E+02	  +4.5663989583333336E+04	
  +1.4400000000000000E+02	  +4.5664000000000000E+04	
  +1.4425000000000000E+02	  +4.5664010416666664E+04	
  +1.4450000000000000E+02	  +4.5664020833333336E+04	
  +1.4475000000000000E+02	  +4.5664031250000000E+04	
  +1.4500000000000000E+02	  +4.5664041666666664E+04	
  +1.4525000000000000E+02	  +4.5664052083333336E+04	
  +1.4550000000000000E+02	  +4.5664062500000000E+04	
  +1.4575000000000000E+02	  +4.5664072916666664E+04	
  +1.4600000000000000E+02	  +4.5664083333333336E+04	
  +1.4625000000000000E+02	  +4.5664093750000000E+04	
  +1.4650000000000000E+02	  +4.5664104166666664E+04	
  +1.4675000000000000E+02	  +4.5664114583333336E+04	
  +1.4700000000000000E+02	  +4.5664125000000000E+04	
  +1.4725000000000000E+02	  +4.5664135416666664E+04	
  +1.4750000000000000E+02	  +4.5664145833333336E+04	
  +1.4775000000000000E+02	  +4.5664156250000000E+04	
  +1.4800000000000000E+02	  +4.5664166666666664E+04	
  +1.4825000000000000E+02	  +4.5664177083333336E+04	
  +1.4850000000000000E+02	  +4.5664187500000000E+04	
  +1.4875000000000000E+02	  +4.5664197916666664E+04	
  +1.4900000000000000E+02	  +4.5664208333333336E+04	
  +1.4925000000000000E+02	  +4.5664218750000000E+04	
  +1.4950000000000000E+02	  +4.5664229166666664E+04	
  +1.4975000000000000E+02	  +4.5664239583333336E+04	
  +1.5000000000000000E+02	  +4.5664250000000000E+04	
  +1.5025000000000000E+02	  +4.5664260416666664E+04	
  +1.5050000000000000E+02	  +4.5664270833333336E+04	
  +1.5075000000000000E+02	  +4.5664281250000000E+04	
  +1.5100000000000000E+02	  +4.5664291666666664E+04	
  +1.5125000000000000E+02	  +4.5664302083333336E+04	
  +1.5150000000000000E+02	  +4.5664312500000000E+04	
  +1.5175000000000000E+02	  +4.5664322916666664E+04	
  +1.5200000000000000E+02	  +4.5664333333333336E+04	
  +1.5225000000000000E+02	  +4.5664343750000000E+04	
  +1.5250000000000000E+02	  +4.5664354166666664E+04	
  +1.5275000000000000E+02	  +4.5664364583333336E+04	
  +1.5300000000000000E+02	  +4.5664375000000000E+04	
  +1.5325000000000000E+02	  +4.5664385416666664E+04	
  +1.5350000000000000E+02	  +4.5664395833333336E+04	
  +1.5375000000000000E+02	  +4.5664406250000000E+04	
  +1.5400000000000000E+02	  +4.5664416666666664E+04	
  +1.5425000000000000E+02	  +4.5664427083333336E+04	
  +1.5450000000000000E+02	  +4.5664437500000000E+04	
  +1.5475000000000000E+02	  +4.5664447916666664E+04	
  +1.5500000000000000E+02	  +4.5664458333333336E+04	
  +1.5525000000000000E+02	  +4.5664468750000000E+04	
  +1.5550000000000000E+02	  +4.5664479166666664E+04	
  +1.5575000000000000E+02	  +4.5664489583333336E+04	
  +1.5600000000000000E+02	  +4.5664500000000000E+04	
  +1.5625000000000000E+02	  +4.5664510416666664E+04	
  +1.5650000000000000E+02	  +4.5664520833333336E+04	
  +1.5675000000000000E+02	  +4.5664531250000000E+04	
  +1.5700000000000000E+02	  +4.5664541666666664E+04	
  +1.5725000000000000E+02	  +4.5664552083333336E+04	
  +1.5750000000000000E+02	  +4.5664562500000000E+04	
  +1.5775000000000000E+02	  +4.5664572916666664E+04	
  +1.5800000000000000E+02	  +4.5664583333333336E+04	
  +1.5825000000000000E+02	  +4.5664593750000000E+04	
  +1.5850000000000000E+02	  +4.5664604166666664E+04	
  +1.5875000000000000E+02	  +4.5664614583333336E+04	
  +1.5900000000000000E+02	  +4.5664625000000000E+04	
  +1.5925000000000000E+02	  +4.5664635416666664E+04	
  +1.5950000000000000E+02	  +4.5664645833333336E+04	
  +1.5975000000000000E+02	  +4.5664656250000000E+04	
  +1.6000000000000000E+02	  +4.5664666666666664E+04	
  +1.6025000000000000E+02	  +4.5664677083333336E+04	
  +1.6050000000000000E+02	  +4.5664687500000000E+04	
  +1.6075000000000000E+02	  +4.5664697916666664E+04	
  +1.6100000000000000E+02	  +4.5664708333333336E+04	
  +1.6125000000000000E+02	  +4.5664718750000000E+04	
  +1.6150000000000000E+02	  +4.5664729166666664E+04	
  +1.6175000000000000E+02	  +4.5664739583333336E+04	
  +1.6200000000000000E+02	  +4.5664750000000000E+04	
  +1.6225000000000000E+02	  +4.5664760416666664E+04	
  +1.6250000000000000E+02	  +4.5664770833333336E+04	
  +1.6275000000000000E+02	  +4.5664781250000000E+04	
  +1.6300000000000000E+02	  +4.5664791666666664E+04	
  +1.6325000000000000E+02	  +4.5664802083333336E+04	
  +1.6350000000000000E+02	  +4.5664812500000000E+04	
  +1.6375000000000000E+02	  +4.5664822916666664E+04	
  +1.6400000000000000E+02	  +4.5664833333333336E+04	
  +1.6425000000000000E+02	  +4.5664843750000000E+04	
  +1.6450000000000000E+02	  +4.5664854166666664E+04	
  +1.6475000000000000E+02	  +4.5664864583333336E+04	
  +1.6500000000000000E+02	  +4.5664875000000000E+04	
  +1.6525000000000000E+02	  +4.5664885416666664E+04	
  +1.6550000000000000E+02	  +4.5664895833333336E+04	
  +1.6575000000000000E+02	  +4.5664906250000000E+04	
  +1.6600000000000000E+02	  +4.5664916666666664E+04	
  +1.6625000000000000E+02	  +4.5664927083333336E+04	
  +1.6650000000000000E+02	  +4.5664937500000000E+04	
  +1.6675000000000000E+02	  +4.5664947916666664E+04	
  +1.6700000000000000E+02	  +4.5664958333333336E+04	
  +1.6725000000000000E+02	  +4.5664968750000000E+04	
  +1.6750000000000000E+02	  +4.5664979166666664E+04	
  +1.6775000000000000E+02	  +4.5664989583333336E+04	
  +1.6800000000000000E+02	  +4.5665000000000000E+04	
  +1.6825000000000000E+02	  +4.5665010416666664E+04	
  +1.6850000000000000E+02	  +4.5665020833333336E+04	
  +1.6875000000000000E+02	  +4.5665031250000000E+04	
  +1.6900000000000000E+02	  +4.5665041666666664E+04	
  +1.6925000000000000E+02	  +4.5665052083333336E+04	
  +1.6950000000000000E+02	  +4.5665062500000000E+04	
  +1.6975000000000000E+02	  +4.5665072916666664E+04	
  +1.7000000000000000E+02	  +4.5665083333333336E+04	
  +1.7025000000000000E+02	  +4.5665093750000000E+04	
  +1.7050000000000000E+02	  +4.5665104166666664E+04	
  +1.7075000000000000E+02	  +4.5665114583333336E+04	
  +1.7100000000000000E+02	  +4.5665125000000000E+04	
  +1.7125000000000000E+02	  +4.5665135416666664E+04	
  +1.7150000000000000E+02	  +4.5665145833333336E+04	
  +1.7175000000000000E+02	  +4.5665156250000000E+04	
  +1.7200000000000000E+02	  +4.5665166666666664E+04	
  +1.7225000000000000E+02	  +4.5665177083333336E+04	
  +1.7250000000000000E+02	  +4.5665187500000000E+04	
  +1.7275000000000000E+02	  +4.5665197916666664E+04	
  +1.7300000000000000E+02	  +4.5665208333333336E+04	
  +1.7325000000000000E+02	  +4.5665218750000000E+04	
  +1.7350000000000000E+02	  +4.5665229166666664E+04	
  +1.7375000000000000E+02	  +4.5665239583333336E+04	
  +1.7400000000000000E+02	  +4.5665250000000000E+04	
  +1.7425000000000000E+02	  +4.5665260416666664E+04	
  +1.7450000000000000E+02	  +4.5665270833333336E+04	
  +1.7475000000000000E+02	  +4.5665281250000000E+04	
  +1.7500000000000000E+02	  +4.5665291666666664E+04	
  +1.7525000000000000E+02	  +4.5665302083333336E+04	
  +1.7550000000000000E+02	  +4.5665312500000000E+04	
  +1.7575000000000000E+02	  +4.5665322916666664E+04	
  +1.7600000000000000E+02	  +4.5665333333333336E+04	
  +1.7625000000000000E+02	  +4.5665343750000000E+04	
  +1.7650000000000000E+02	  +4.5665354166666664E+04	
  +1.7675000000000000E+02	  +4.5665364583333336E+04	
  +1.7700000000000000E+02	  +4.5665375000000000E+04	
  +1.7725000000000000E+02	  +4.5665385416666664E+04	
  +1.7750000000000000E+02	  +4.5665395833333336E+04	
  +1.7775000000000000E+02	  +4.5665406250000000E+04	
  +1.7800000000000000E+02	  +4.5665416666666664E+04	
  +1.7825000000000000E+02	  +4.5665427083333336E+04	
  +1.7850000000000000E+02	  +4.5665437500000000E+04	
  +1.7875000000000000E+02	  +4.5665447916666664E+04	
  +1.7900000000000000E+02	  +4.5665458333333336E+04	
  +1.7925000000000000E+02	  +4.5665468750000000E+04	
  +1.7950000000000000E+02	  +4.5665479166666664E+04	
  +1.7975000000000000E+02	  +4.5665489583333336E+04	
  +1.8000000000000000E+02	  +4.5665500000000000E+04	
  +1.8025000000000000E+02	  +4.5665510416666664E+04	
  +1.8050000000000000E+02	  +4.5665520833333336E+04	
  +1.8075000000000000E+02	  +4.5665531250000000E+04	
  +1.8100000000000000E+02	  +4.5665541666666664E+04	
  +1.8125000000000000E+02	  +4.5665552083333336E+04	
  +1.8150000000000000E+02	  +4.5665562500000000E+04	
  +1.8175000000000000E+02	  +4.5665572916666664E+04	
  +1.8200000000000000E+02	  +4.5665583333333336E+04	
  +1.8225000000000000E+02	  +4.5665593750000000E+04	
  +1.8250000000000000E+02	  +4.5665604166666664E+04	
  +1.8275000000000000E+02	  +4.5665614583333336E+04	
  +1.8300000000000000E+02	  +4.5665625000000000E+04	
  +1.8325000000000000E+02	  +4.5665635416666664E+04	
  +1.8350000000000000E+02	  +4.5665645833333336E+04	
  +1.8375000000000000E+02	  +4.5665656250000000E+04	
  +1.8400000000000000E+02	  +4.5665666666666664E+04	
  +1.8425000000000000E+02	  +4.5665677083333336E+04	
  +1.8450000000000000E+02	  +4.5665687500000000E+04	
  +1.8475000000000000E+02	  +4.5665697916666664E+04	
  +1.8500000000000000E+02	  +4.5665708333333336E+04	
  +1.8525000000000000E+02	  +4.5665718750000000E+04	
  +1.8550000000000000E+02	  +4.5665729166666664E+04	
  +1.8575000000000000E+02	  +4.5665739583333336E+04	
  +1.8600000000000000E+02	  +4.5665750000000000E+04	
  +1.8625000000000000E+02	  +4.5665760416666664E+04	
  +1.8650000000000000E+02	  +4.5665770833333336E+04	
  +1.8675000000000000E+02	  +4.5665781250000000E+04	
  +1.8700000000000000E+02	  +4.5665791666666664E+04	
  +1.8725000000000000E+02	  +4.5665802083333336E+04	
  +1.8750000000000000E+02	  +4.5665812500000000E+04	
  +1.8775000000000000E+02	  +4.5665822916666664E+04	
  +1.8800000000000000E+02	  +4.5665833333333336E+04	
  +1.8825000000000000E+02	  +4.5665843750000000E+04	
  +1.8850000000000000E+02	  +4.5665854166666664E+04	
  +1.8875000000000000E+02	  +4.5665864583333336E+04	
  +1.8900000000000000E+02	  +4.5665875000000000E+04	
  +1.8925000000000000E+02	  +4.5665885416666664E+04	
  +1.8950000000000000E+02	  +4.5665895833333336E+04	
  +1.8975000000000000E+02	  +4.5665906250000000E+04	
  +1.9000000000000000E+02	  +4.5665916666666664E+04	
  +1.9025000000000000E+02	  +4.5665927083333336E+04	
  +1.9050000000000000E+02	  +4.5665937500000000E+04	
  +1.9075000000000000E+02	  +4.5665947916666664E+04	
  +1.9100000000000000E+02	  +4.5665958333333336E+04	
  +1.9125000000000000E+02	  +4.5665968750000000E+04	
  +1.9150000000000000E+02	  +4.5665979166666664E+04	
  +1.9175000000000000E+02	  +4.5665989583333336E+04	
  +1.9200000000000000E+02	  +4.5666000000000000E+04	
  +1.9225000000000000E+02	  +4.5666010416666664E+04	
  +1.9250000000000000E+02	  +4.5666020833333336E+04	
  +1.9275000000000000E+02	  +4.5666031250000000E+04	
  +1.9300000000000000E+02	  +4.5666041666666664E+04	
  +1.9325000000000000E+02	  +4.5666052083333336E+04	
  +1.9350000000000000E+02	  +4.5666062500000000E+04	
  +1.9375000000000000E+02	  +4.5666072916666664E+04	
  +1.9400000000000000E+02	  +4.5666083333333336E+04	
  +1.9425000000000000E+02	  +4.5666093750000000E+04	
  +1.9450000000000000E+02	  +4.5666104166666664E+04	
  +1.9475000000000000E+02	  +4.5666114583333336E+04	
  +1.9500000000000000E+02	  +4.5666125000000000E+04	
  +1.9525000000000000E+02	  +4.5666135416666664E+04	
  +1.9550000000000000E+02	  +4.5666145833333336E+04	
  +1.9575000000000000E+02	  +4.5666156250000000E+04	
  +1.9600000000000000E+02	  +4.5666166666666664E+04	
  +1.9625000000000000E+02	  +4.5666177083333336E+04	
  +1.9650000000000000E+02	  +4.5666187500000000E+04	
  +1.9675000000000000E+02	  +4.5666197916666664E+04	
  +1.9700000000000000E+02	  +4.5666208333333336E+04	
  +1.9725000000000000E+02	  +4.5666218750000000E+04	
  +1.9750000000000000E+02	  +4.5666229166666664E+04	
  +1.9775000000000000E+02	  +4.5666239583333336E+04	
  +1.9800000000000000E+02	  +4.5666250000000000E+04	
  +1.9825000000000000E+02	  +4.5666260416666664E+04	
  +1.9850000000000000E+02	  +4.5666270833333336E+04	
  +1.9875000000000000E+02	  +4.5666281250000000E+04	
  +1.9900000000000000E+02	  +4.5666291666666664E+04	
  +1.9925000000000000E+02	  +4.5666302083333336E+04	
  +1.9950000000000000E+02	  +4.5666312500000000E+04	
  +1.9975000000000000E+02	  +4.5666322916666664E+04	
  +2.0000000000000000E+02	  +4.5666333333333336E+04	
  +2.0025000000000000E+02	  +4.5666343750000000E+04	
  +2.0050000000000000E+02	  +4.5666354166666664E+04	
  +2.0075000000000000E+02	  +4.5666364583333336E+04	
  +2.0100000000000000E+02	  +4.5666375000000000E+04	
  +2.0125000000000000E+02	  +4.5666385416666664E+04	
  +2.0150000000000000E+02	  +4.5666395833333336E+04	
  +2.0175000000000000E+02	  +4.5666406250000000E+04	
  +2.0200000000000000E+02	  +4.5666416666666664E+04	
  +2.0225000000000000E+02	  +4.5666427083333336E+04	
  +2.0250000000000000E+02	  +4.5666437500000000E+04	
  +2.0275000000000000E+02	  +4.5666447916666664E+04	
  +2.0300000000000000E+02	  +4.5666458333333336E+04	
  +2.0325000000000000E+02	  +4.5666468750000000E+04	
  +2.0350000000000000E+02	  +4.5666479166666664E+04	
  +2.0375000000000000E+02	  +4.5666489583333336E+04	
  +2.0400000000000000E+02	  +4.5666500000000000E+04	
  +2.0425000000000000E+02	  +4.5666510416666664E+04	
  +2.0450000000000000E+02	  +4.5666520833333336E+04	
  +2.0475000000000000E+02	  +4.5666531250000000E+04	
  +2.0500000000000000E+02	  +4.5666541666666664E+04	
  +2.0525000000000000E+02	  +4.5666552083333336E+04	
  +2.0550000000000000E+02	  +4.5666562500000000E+04	
  +2.0575000000000000E+02	  +4.5666572916666664E+04	
  +2.0600000000000000E+02	  +4.5666583333333336E+04	
  +2.0625000000000000E+02	  +4.5666593750000000E+04	
  +2.0650000000000000E+02	  +4.5666604166666664E+04	
  +2.0675000000000000E+02	  +4.5666614583333336E+04	
  +2.0700000000000000E+02	  +4.5666625000000000E+04	
  +2.0725000000000000E+02	  +4.5666635416666664E+04	
  +2.0750000000000000E+02	  +4.5666645833333336E+04	
  +2.0775000000000000E+02	  +4.5666656250000000E+04	
